CustomerID,Name,City,Country,Postal Code,Country Code
82-197-4890,Sly Fullwood,Urcos,Peru,-362716464.7,PE
90-268-2856,Florella Reape,Lérida,Colombia,993-0788,CO
54-078-7771,Korney O'Carney,North Bay,Canada,676919778,CA
91-387-2469,Rorie Colicot,Pantian,China,677366742,CN
87-182-2023,Nathanil Eykel,Ōdachō-ōda,Japan,987-1109,JP
13-867-0430,Carol-jean Sodory,Hongwei,China,1108 01,CN
50-466-7631,Ludwig Fuxman,Iranduba,Brazil,828804605,BR
41-164-0757,Gloriane Allsepp,Tabatinga,Brazil,829351970,BR
01-646-4719,Christoper Myrkus,Ziketan,China,3810-1517,CN
24-476-4314,Steward Doyland,Masipi West,Philippines,693526,PH
96-936-2893,Jenilee Ricardou,Uyutne,Ukraine,649-7083,UA
43-976-6171,Riccardo Jahner,Taksimo,Russia,34376,RU
04-213-6891,Leonard Fuxman,La Clotilde,Argentina,649-7083,AR
03-754-8064,Ali Einchcombe,Hushi,China,354472,CN
80-279-3555,Cynthea O'Hickee,Aulnay-sous-Bois,France,1108 01,FR
34-747-6973,Renata Vlach,Babice,Poland,-362876512.7,PL
80-992-8483,Manuel Gloyens,Xiadu,China,-363036560.7,CN
27-053-6056,Jerrome Drohan,Sukadana,Indonesia,-363196608.7,ID
28-076-4615,Karoly Ivie,Thatta,Pakistan,993-0789,PK
05-685-7660,Jory Glave,Salogon,Philippines,677813706,PH
96-672-3509,Charin Pinckard,Qinling Jieban,China,678260670,CN
62-549-2752,Malina Pengelly,Rawawilis,Indonesia,987-1110,ID
40-270-8030,Marillin Dennehy,Foundiougne,Senegal,1109 01,SN
59-072-5051,Laina Thurborn,Dzüünkharaa,Mongolia,829899335,MN
28-108-0435,Noel Ladley,Yachimata,Japan,830446700,JP
57-785-3314,Gail Grigaut,Pasar,Indonesia,3810-1518,ID
94-096-1282,Gordan Kneeshaw,Terek,Russia,693527,RU
46-049-5828,Quinn Stamps,Kota Kinabalu,Malaysia,649-7084,MY
41-128-9654,Odilia Bockett,Nuits-Saint-Georges,France,34377,FR
81-094-4880,Mikael O'Keevan,Cruz Alta,Brazil,649-7084,BR
71-750-9970,Egbert Mollnar,Pavlysh,Ukraine,354473,UA
18-073-6715,Howie Flamank,Santa Maria,Brazil,1109 01,BR
41-371-0653,Judy Swainson,Zdenci,Croatia,-363356656.7,HR
32-572-1979,Dulcie Lax,Velké Pavlovice,Czech Republic,-363516704.7,CZ
54-536-6254,Nelli Myrie,Łęknica,Poland,-363676752.7,PL
29-219-2253,Althea Jaggli,Lazaro Cardenas,Mexico,993-0790,MX
71-721-5004,Row Colchett,Marang,Indonesia,678707634,ID
97-710-2761,Adlai Arnull,Qal'at Bīshah,Saudi Arabia,679154598,SA
59-575-5435,Paloma Spellar,Florencia,Colombia,987-1111,CO
65-481-0473,Hyacintha Hanne,Phoenix,United States,1110 01,US
43-167-6563,Mattie Brenston,Daba,China,830994065,CN
64-548-0720,Quintus Parcells,Oslo,Norway,831541430,NO
80-680-2541,Sue Fargie,Teresópolis,Brazil,3810-1519,BR
80-692-1577,Amaleta Brattan,Caringin Lor,Indonesia,693528,ID
20-619-2889,Willow Burmingham,Kanbe,Myanmar,649-7085,MM
33-530-9357,Fawnia Bartosch,Khāndbāri,Nepal,34378,NP
37-845-3065,Donni Tatem,Fairbanks,United States,649-7085,US
81-488-4385,Mary Jellett,Pasadena,United States,354474,US
81-070-8211,Todd Riglesford,Barra,Philippines,1110 01,PH
57-713-4376,Aube Francescuzzi,Périgny,France,-363836800.7,FR
91-235-3553,Fanni Caccavella,Panacan,Philippines,-363996848.7,PH
34-942-9341,Allie Turbard,Dalam,Indonesia,-364156896.7,ID
53-865-0514,Nadine Cudbird,Kuandian,China,993-0791,CN
31-432-4517,Ginelle Finnimore,Ujar,Azerbaijan,679601562,AZ
55-350-7166,Rici Bollin,Maszkienice,Poland,680048526,PL
44-464-5517,Yvon Chasmor,Corralito,Argentina,987-1112,AR
13-549-8164,Sindee Drynan,Malie,Samoa,1111 01,WS
76-184-8198,Kim McCloughlin,Vom,Nigeria,832088795,NG
53-208-7209,Jarib Cranke,Shīeli,Kazakhstan,832636160,KZ
38-865-5715,Cordelia Whicher,Épinal,France,3810-1520,FR
15-968-4354,Adria Heller,Sungi Liput,Indonesia,693529,ID
23-557-3971,Ash Boise,Shouxihu,China,649-7086,CN
42-475-0558,Ravid Josephsen,Vimmerby,Sweden,34379,SE
37-704-3505,Belle Priver,Chuchkovo,Russia,649-7086,RU
50-685-3169,Wanda Ramas,Ipojuca,Brazil,354475,BR
86-294-0566,Jazmin Torald,Boavista,Portugal,1111 01,PT
23-082-9045,Mellicent Philliphs,Maracanaú,Brazil,-364316944.7,BR
74-130-0054,Reggie Hallaways,Zhongluotan,China,-364476992.7,CN
52-201-2191,Rubin Ind,Malinta,Philippines,-364637040.7,PH
30-902-5761,Melodee Gartshore,Santa Cruz,United States,993-0792,US
33-940-3140,Giffy Wreath,Correia Pinto,Brazil,680495490,BR
10-483-3261,Heida Bohden,Slavgorod,Russia,680942454,RU
66-300-2343,Saw Aspenlon,Almafuerte,Argentina,987-1113,AR
27-735-9532,Jenda Castellino,Delong,China,1112 01,CN
42-165-1972,Bobby Blazewski,Xinglongchang,China,833183525,CN
23-834-9533,Boniface Giovannilli,Szydłowo,Poland,833730890,PL
81-334-5691,Halette O'Hanley,Hedong,China,3810-1521,CN
30-022-9413,Herculie Eastment,Bulu,Indonesia,693530,ID
19-848-0069,Virginie Lammas,Syanno,Belarus,649-7087,BY
98-591-9409,Zorine Delacourt,Mesopotam,Albania,34380,AL
10-047-1960,Isidro Chelam,Vladikavkaz,Russia,649-7087,RU
42-897-6329,Annmarie Bountiff,Rislane,Morocco,354476,MA
39-999-0021,Sid Oultram,Tiblawan,Philippines,1112 01,PH
82-124-3942,Patrizia Kunrad,Chengnan,China,-364797088.7,CN
36-331-2831,Marillin Tieman,Takayama,Japan,-364957136.7,JP
34-309-3114,Rodrigo D'Alessio,Siparia,Trinidad and Tobago,-365117184.7,TT
19-101-7328,Gigi Trunchion,Khanino,Russia,993-0793,RU
60-136-4870,Mitzi De Mico,Kotabaru,Indonesia,681389418,ID
85-127-4717,Dannye Passmore,Bělá pod Bezdězem,Czech Republic,681836382,CZ
49-948-7915,Carree Jeffree,Tetaf,Indonesia,987-1114,ID
06-831-0706,Shell Oldis,Huxiaoqiao,China,1113 01,CN
29-914-6794,Ardene Davydenko,Abuko,Gambia,834278255,GM
31-856-0244,Lethia Bodechon,Vänersborg,Sweden,834825620,SE
32-395-2589,Harriott Manby,Limbe,Cameroon,3810-1522,CM
04-935-5157,Kissie Gosford,Dusun Desa Bunter,Indonesia,693531,ID
18-892-9010,Isador Saffen,Narathiwat,Thailand,649-7088,TH
95-339-8822,Sheela Stein,Salt Lake City,United States,34381,US
95-862-4662,Dal Raper,Yanxi,China,649-7088,CN
80-277-5556,Gauthier Sapshed,Ahmadpur Siāl,Pakistan,354477,PK
48-999-9247,Gizela Northover,Xin Bulag,China,1113 01,CN
55-441-4945,Taffy Shipcott,Pateh Sam,Gambia,-365277232.7,GM
74-776-1637,Forster Pervew,Kerikeri,New Zealand,-365437280.7,NZ
51-529-9908,Arlette Magauran,Vanadzor,Armenia,-365597328.7,AM
63-986-0563,Jameson Yaknov,Mulyoagung,Indonesia,993-0794,ID
96-628-9343,Esdras Scoffins,Sumberbening,Indonesia,682283346,ID
61-684-7316,Gradey O'Gready,Hetian,China,682730310,CN
48-951-1953,Lowrance Kleinmintz,Beigang,China,987-1115,CN
64-856-3763,Dore Coyett,Kota Bharu,Malaysia,1114 01,MY
23-233-9582,Baxy Dunkerley,Layu,China,835372985,CN
15-212-8866,Charlot Warkup,Solok,Indonesia,835920350,ID
07-575-4456,Godfrey Jellicorse,Vazhiny,Russia,3810-1523,RU
99-435-3448,Ives Darmody,Jiangkou,China,693532,CN
07-158-6611,Stephi Broose,Jacareí,Brazil,649-7089,BR
40-581-7231,Hervey Ganning,Torres,Brazil,34382,BR
49-436-2903,Bennett Pendered,Changnyeong,South Korea,649-7089,KR
49-449-2339,Jilleen Foux,Khānaqāh,Afghanistan,354478,AF
28-494-9464,Jefferson Lauderdale,Batanghari,Indonesia,1114 01,ID
28-255-9636,Stirling Santry,Chhāgalnāiya,Bangladesh,-365757376.7,BD
04-007-9403,Reilly Domonkos,Fonte Boa da Brincosa,Portugal,-365917424.7,PT
30-134-4141,Mary Demangel,Daszewice,Poland,-366077472.7,PL
43-303-6151,Carolan Di Giacomo,Talin Hiag,China,993-0795,CN
74-339-8181,Clarette Barreau,Zhongtang,China,683177274,CN
34-231-0656,Germaine Vallack,Voronezh,Russia,683624238,RU
68-194-7215,Alena Geratasch,Augsburg,Germany,987-1116,DE
82-442-4503,Dill Beardshall,Daohe,China,1115 01,CN
65-959-0100,Dolorita Drayton,Sitrah,Bahrain,836467715,BH
06-870-3808,Guthry Galpin,Forbach,France,837015080,FR
79-834-1150,Paton Fritzer,Nowe Grocholice,Poland,3810-1524,PL
91-484-8549,Kelbee Illesley,Sete Lagoas,Brazil,693533,BR
58-358-2956,Christabella Coathup,Bangil,Indonesia,649-7090,ID
40-946-4285,Ephrem Steers,Saint-André-Avellin,Canada,34383,CA
22-719-1060,Melesa Halahan,Fernando Gutierrez Barrios,Mexico,649-7090,MX
72-055-7985,Laney Fadden,Daruoyan,China,354479,CN
65-353-0657,Giacopo Bramich,Ongjin,North Korea,1115 01,KP
90-876-6799,Lia Bonar,Quince Mil,Peru,-366237520.7,PE
73-873-4827,Merrill Baudon,Susaki,Japan,-366397568.7,JP
80-927-5246,Tasia Fautly,Tobruk,Libya,-366557616.7,LY
77-111-2020,Angel Veschambre,Rafael Hernandez Ochoa,Mexico,993-0796,MX
10-341-4047,Sheilah Maestro,Belozërskoye,Russia,684071202,RU
83-800-4789,Audie Willcocks,Póvoa do Valado,Portugal,684518166,PT
89-896-4591,Mart Malsher,Gal'bshtadt,Russia,987-1117,RU
21-282-1343,Magdalen Lacheze,Fuyang,China,1116 01,CN
04-699-2162,Margarita Mancktelow,Pindiga,Nigeria,837562445,NG
72-013-3529,Ashil Brogini,Wakayama-shi,Japan,838109810,JP
09-688-8521,Arthur Mathewson,Qingshan,China,3810-1525,CN
08-390-4691,Ennis Dungate,Pueblo Viejo,Panama,693534,PA
56-479-7571,Tiffani Halstead,Chelbasskaya,Russia,649-7091,RU
75-558-6855,Roddie Winterbotham,Leticia,Colombia,34384,CO
09-710-7305,Pincas Stearn,Bielefeld,Germany,649-7091,DE
81-678-3234,Tony Crabtree,Kuzhu,China,354480,CN
83-988-2186,Tamarah Filasov,Kertamukti,Indonesia,1116 01,ID
66-386-4902,Pen Pruce,Yeghegnut,Armenia,-366717664.7,AM
37-285-0504,Boot Burree,Baisangguan,China,-366877712.7,CN
07-111-7669,Sabra Calbreath,Františkovy Lázně,Czech Republic,-367037760.7,CZ
84-136-7752,Obidiah Zanicchi,Tabu,Indonesia,993-0797,ID
72-417-9175,Anders Stowe,Da'anshan,China,684965130,CN
79-082-9805,Locke Janaway,Jelat,Indonesia,685412094,ID
24-545-1124,Kaylyn Colebourne,Shuangqiao,China,987-1118,CN
84-300-6499,Noni Quickenden,Mont-Royal,Canada,1117 01,CA
93-913-0650,Alan Paskell,Longzui,China,838657175,CN
91-251-5721,Anny Pattemore,Karanganyar,Indonesia,839204540,ID
04-960-9928,Les Harmson,Podkamennaya Tunguska,Russia,3810-1526,RU
35-042-6593,Horatio Lundy,Huangcun,China,693535,CN
45-879-0850,Sibley Rodder,Tyvriv,Ukraine,649-7092,UA
78-492-1244,Dniren Copperwaite,Zhuhu,China,34385,CN
87-172-1004,Sorcha Beesley,Zabrat,Azerbaijan,649-7092,AZ
55-516-2272,Alison Jamieson,Cambuí,Brazil,354481,BR
79-227-9821,Dre Danher,Libei,China,1117 01,CN
87-811-2475,Chris Gummer,Kubangwaru,Indonesia,-367197808.7,ID
97-003-2495,Adiana Shirtliff,Haradzyeya,Belarus,-367357856.7,BY
26-631-4044,Derry Davis,La Loma,Panama,-367517904.7,PA
07-925-9556,Lenci McFadzean,El Triunfo de la Cruz,Honduras,993-0798,HN
18-296-6063,Uriel Grooby,Izumi,Japan,685859058,JP
26-237-6257,Jillayne Gaiford,Būlaevo,Kazakhstan,686306022,KZ
77-064-4656,Tiertza Doogan,Ovsyanka,Russia,987-1119,RU
29-631-4932,Ilario Michie,Pindiga,Nigeria,1118 01,NG
04-268-9065,Sarah Plaschke,Narathiwat,Thailand,839751905,TH
06-545-4037,Skipp Lowater,Pacaraos,Peru,840299270,PE
82-278-5664,Maddalena Wolfinger,Senanga,Zambia,3810-1527,ZM
19-112-3031,Mariquilla Labbe,Notsé,Togo,693536,TG
58-749-9630,Cornelius Harkess,Morelos,Mexico,649-7093,MX
60-238-7059,Erv Padrick,Phichai,Thailand,34386,TH
03-575-7094,Fielding Struys,Shensuo,China,649-7093,CN
83-465-8495,Purcell Eyer,Qulsary,Kazakhstan,354482,KZ
97-122-0077,Pietra Dibdall,El Alamo,Mexico,1118 01,MX
44-106-8726,Dyanne Labbet,Samanggen,Indonesia,-367677952.7,ID
75-652-8475,Elsworth Stannas,Jinhai,China,-367838000.7,CN
66-683-1761,Marlo McGeaney,Matangshan,China,-367998048.7,CN
18-238-2784,Calvin Aucock,Ngarus,Indonesia,993-0799,ID
14-427-0652,Prudence Eastlake,Stockholm,Sweden,686752986,SE
96-883-5571,Gwenora Beauchamp,Petauke,Zambia,687199950,ZM
59-450-2625,Jerrie Jiran,Lorena,Brazil,987-1120,BR
17-237-9919,Linc Martynov,Saint-Malo,France,1119 01,FR
89-302-9477,Jackie Kment,Bến Cầu,Vietnam,840846635,VN
30-395-2269,Phil Schapero,Rancapare,Indonesia,841394000,ID
60-742-1416,Giusto Sheavills,Mospyne,Ukraine,3810-1528,UA
42-286-4150,Emmalynne Hairs,Lewobelek,Indonesia,693537,ID
36-854-2570,Mirna Rosita,Novorossiysk,Russia,649-7094,RU
00-988-1489,Alard Briat,Kyshtym,Russia,34387,RU
80-467-4735,Ferdinand Fowley,Ntungamo,Uganda,649-7094,UG
04-049-1006,Averell Joint,Hancheng,China,354483,CN
25-492-4931,Deane Benbough,Dongxin,China,1119 01,CN
38-206-8901,Grenville Hyne,Shawan,China,-368158096.7,CN
93-710-1150,Asia McNess,Carromeu,Portugal,-368318144.7,PT
79-752-9044,Fayre Crocket,Kohila,Estonia,-368478192.7,EE
94-829-5714,Olive Jeannon,Kizhinga,Russia,993-0800,RU
17-162-2135,Karoline Pocock,Bislig,Philippines,687646914,PH
08-581-0238,Rosanne Zorzutti,Oji River,Nigeria,688093878,NG
51-824-3545,Kele Bracknell,Pisangkemeng,Indonesia,987-1121,ID
03-133-1843,Artair Lant,Ulety,Russia,1120 01,RU
52-259-8758,Marielle Buffey,Mogoditshane,Botswana,841941365,BW
22-744-2112,Maighdiln Lamswood,Guangshun,China,842488730,CN
54-926-6336,Deina Agus,Molagavita,Colombia,3810-1529,CO
38-254-0934,Cirilo Koschek,Garešnica,Croatia,693538,HR
72-486-1808,Konrad Standering,Sanshan,China,649-7095,CN
40-931-4451,Lilyan Schohier,Youchou,China,34388,CN
81-286-3465,Eva Dulake,Voiron,France,649-7095,FR
42-037-9687,Roi Critzen,Leninsk,Russia,354484,RU
09-427-8083,Darby McLae,Sinmak,North Korea,1120 01,KP
73-000-6730,Christian Yeld,Parigi,Indonesia,-368638240.7,ID
24-902-5422,Delilah Ayerst,Ngedhusuba,Indonesia,-368798288.7,ID
38-777-7517,Hynda Skeel,Mata-Utu,Wallis and Futuna,-368958336.7,WF
45-670-3073,Mill Lambell,Otuzco,Peru,993-0801,PE
22-817-6388,Melicent Gieves,Jangkat,Indonesia,688540842,ID
30-882-6768,Melisent Claessens,Tân Phú,Vietnam,688987806,VN
80-373-3482,Son Hurworth,Cruz Alta,Brazil,987-1122,BR
19-175-1000,Martainn Van Zon,Su-ngai Kolok,Thailand,1121 01,TH
27-350-6986,Elladine Kobiela,Bajos de Haina,Dominican Republic,843036095,DO
44-929-7305,Candy Simoncelli,Shuiting,China,843583460,CN
41-635-6237,Berkley Petrashov,La Rioja,Argentina,3810-1530,AR
00-381-6823,Eba Harriagn,La Calera,Argentina,693539,AR
59-261-5057,Wilek Ivanyushkin,Maych'ew,Ethiopia,649-7096,ET
13-132-4970,Kalindi Ryman,Sumbersari Wetan,Indonesia,34389,ID
78-150-8068,Viva Foulstone,Opatówek,Poland,649-7096,PL
26-834-8571,Hermione Crix,Tuopu,China,354485,CN
80-644-1720,Evan Goldsbury,Businovo,Russia,1121 01,RU
66-365-0560,Linus Gresham,Cañas,Costa Rica,-369118384.7,CR
73-849-7161,Malchy Huddlestone,Hradec Králové,Czech Republic,-369278432.7,CZ
96-606-2380,Hakeem Leadston,Haoxue,China,-369438480.7,CN
82-632-3278,Lucilia Sandeman,Liangjing,China,993-0802,CN
88-786-4775,Yorgos Staite,Hartswater,South Africa,689434770,ZA
27-255-5518,Lenore Tabb,Mayuan,China,689881734,CN
55-534-3489,Cathleen Gooday,Sabugo,Portugal,987-1123,PT
91-467-3717,Heinrick Setchfield,Yushikalasu,China,1122 01,CN
72-701-8397,Worth Laweles,Ho,Ghana,844130825,GH
93-083-1812,Noby Torvey,Couva,Trinidad and Tobago,844678190,TT
89-643-5055,Adah Adamczewski,Nangang,China,3810-1531,CN
60-477-3944,Vivie Twinning,Banī an Nahārī,Yemen,693540,YE
91-616-5387,Zora Hanalan,Lagayan,Philippines,649-7097,PH
62-404-0979,Ham Penhall,Kisoro,Uganda,34390,UG
30-459-4522,Blancha Trippack,Kassándreia,Greece,649-7097,GR
73-981-1213,Carney Speer,Duas Igrejas,Portugal,354486,PT
86-200-6226,Christoforo Vagg,Ijuí,Brazil,1122 01,BR
12-210-8916,Lorette Golsthorp,Shuiting,China,-369598528.7,CN
09-129-7277,Rana Rait,Açucena,Brazil,-369758576.7,BR
17-656-8981,Nev Bompas,Qianyou,China,-369918624.7,CN
36-854-2948,Sherilyn Ilewicz,Tambulig,Philippines,993-0803,PH
83-486-4557,Fredi Helks,Kasugai,Japan,690328698,JP
71-234-5179,Steward Lavies,Parlilitan,Indonesia,690775662,ID
81-515-1278,Anastasie Jahnisch,Bi'r al Ḩufayy,Tunisia,987-1124,TN
53-839-6279,Lyndel Rodwell,Nālchiti,Bangladesh,1123 01,BD
49-536-9801,Elisabetta Jacke,San Juan,Philippines,845225555,PH
84-031-0794,Gage Tocknell,Calasgasan,Philippines,845772920,PH
07-457-0443,Den Coppock.,Golden,Canada,3810-1532,CA
50-716-5754,Granville Mallison,Longhuashan,China,693541,CN
83-854-5062,Davita Baynham,Osekovo,Croatia,649-7098,HR
31-441-5077,Brook Rainger,Medaya,Syria,34391,SY
30-668-7438,Torr Windrus,Yejia,China,649-7098,CN
37-013-0292,Sterne Salterne,Shawnee Mission,United States,354487,US
91-982-8246,Keane Wait,Emiliano Zapata,Mexico,1123 01,MX
73-965-2661,Shelbi Grishakov,Makur,Micronesia,-370078672.7,FM
65-465-1137,Wyn Attwoull,Ladhewāla Warāich,Pakistan,-370238720.7,PK
46-957-2549,Mady McMennum,Provo,United States,-370398768.7,US
80-328-3018,Hedi Pellington,Dranoc,Kosovo,993-0804,XK
19-745-7544,Durante Bullers,Quiñota,Peru,691222626,PE
21-950-4765,Gale Reeves,Bhadrapur,Nepal,691669590,NP
37-402-2949,Erika Greensmith,Kindu,Democratic Republic of the Congo,987-1125,CD
24-909-6177,Gerta Sanday,Dengtang,China,1124 01,CN
58-570-3984,Veronique Caramuscia,Kastrat,Albania,846320285,AL
65-987-4463,Alaric Thaw,Uppsala,Sweden,846867650,SE
21-903-1493,Ingamar Forker,Niedercorn,Luxembourg,3810-1533,LU
80-273-1248,Freida Nannizzi,Andrushivka,Ukraine,693542,UA
10-502-1445,Aurie Unthank,Buga,Mongolia,649-7099,MN
98-956-4430,Sayer Goudman,Juazeiro do Norte,Brazil,34392,BR
58-165-3429,Ash Lodford,Yuejin,China,649-7099,CN
99-033-8011,Chaddy Mangeney,Zamora,Honduras,354488,HN
44-048-2898,Cullie McBrady,Boavista,Portugal,1124 01,PT
92-325-4771,Mack Fabri,Tarariras,Uruguay,-370558816.7,UY
16-968-9858,Christen Jedrachowicz,Bergville,South Africa,-370718864.7,ZA
96-909-7950,Eleonore Stitcher,Nancheng,China,-370878912.7,CN
75-905-7326,Staci Coppens,Waiwukak,Indonesia,993-0805,ID
40-571-6226,Maible Dalgarno,Shuikou,China,692116554,CN
10-921-5699,Viviyan Lantiff,Simod,Philippines,692563518,PH
37-372-9415,Gerta Hehir,Bel Air Rivière Sèche,Mauritius,987-1126,MU
14-852-2100,Lynsey Ludlamme,Luyang,China,1125 01,CN
82-288-9392,Kariotta Core,Kusheriki,Nigeria,847415015,NG
56-326-1556,Carena Nucator,San Juan de Manapiare,Venezuela,847962380,VE
85-368-5194,Windham Meekin,Sidonganti,Indonesia,3810-1534,ID
09-888-3706,Kipp Coulling,Azenhas do Mar,Portugal,693543,PT
22-453-6603,Alida Dumphy,Bagong Pagasa,Philippines,649-7100,PH
59-998-9285,Perrine Scalera,Temorlorong,Indonesia,34393,ID
31-307-2307,Ezequiel Cunniff,Lubień Kujawski,Poland,649-7100,PL
73-427-9774,Sully Cunney,Dowr-e Rabāţ,Afghanistan,354489,AF
41-082-7417,Clevey Garfit,Daegu,South Korea,1125 01,KR
68-700-9823,Berne Banbury,Khuzhir,Russia,-371038960.7,RU
03-051-7819,Nessie Wheal,Gucheng,China,-371199008.7,CN
57-301-6790,Manolo Russ,Kroya,Indonesia,-371359056.7,ID
94-865-3366,Mureil Codman,Figueiredo,Portugal,993-0806,PT
00-090-3491,Bradford Rafe,Koungheul,Senegal,693010482,SN
77-591-2181,Esra Mc Meekan,Heshan,China,693457446,CN
99-109-2353,Web O'Howbane,Igreja,Portugal,987-1127,PT
73-175-9496,Jordan Donner,Vila Fria,Portugal,1126 01,PT
90-491-1239,Yorgos BoHlingolsen,Figueira dos Cavaleiros,Portugal,848509745,PT
63-604-3193,Onfroi Kornyakov,Bongao,Philippines,849057110,PH
02-974-0997,Aubine Chardin,Pasian,Philippines,3810-1535,PH
84-403-5215,Hana Livesay,Wutong,China,693544,CN
75-436-9725,Cristabel Nutty,Yudaikelike,China,649-7101,CN
10-972-8681,Abigail Struis,Mahekou,China,34394,CN
11-127-1413,Cirillo Creamen,Yanghuxiang,China,649-7101,CN
38-352-8049,Jozef Godson,Forquilhinha,Brazil,354490,BR
57-611-6010,Tabbie Conboy,Corrientes,Argentina,1126 01,AR
73-948-0480,Roth Cousans,Rijau,Nigeria,-371519104.7,NG
59-715-3288,Dene Dawby,Laborie,Saint Lucia,-371679152.7,LC
68-082-3942,Kally Biers,El Jícaro,Guatemala,-371839200.7,GT
43-748-1342,Garek Gearty,Nara-shi,Japan,993-0807,JP
23-541-2030,Ulick Tebboth,Boguchar,Russia,693904410,RU
52-934-7220,Merwin Pikhno,Reno,United States,694351374,US
00-435-7006,Silas Asson,Hupalivka,Ukraine,987-1128,UA
85-779-8174,Pierson Baal,Nansheng,China,1127 01,CN
63-906-6480,Reta Leipoldt,Cibangun Tengah,Indonesia,849604475,ID
73-712-9768,Joline Cancelier,Saint-Claude,France,850151840,FR
70-480-2781,Sheffield Turbitt,Motegi,Japan,3810-1536,JP
94-235-1902,Giustina Thorne,Juḩr ad Dīk,Palestinian Territory,693545,PS
13-641-1831,Gallagher Benyon,Hengli,China,649-7102,CN
71-561-5133,Sabra Corry,Takikawa,Japan,34395,JP
92-135-9201,Charline Windrus,Huangzhan,China,649-7102,CN
09-339-5822,Webster Lomax,Batelov,Czech Republic,354491,CZ
90-275-2874,Vincent Boarer,Kastsyukovichy,Belarus,1127 01,BY
37-705-9466,Dietrich Feetham,Manhiça,Mozambique,-371999248.7,MZ
96-259-0479,Charita Bosworth,Pisz,Poland,-372159296.7,PL
75-937-6004,Basil Slarke,Mamonovo,Russia,-372319344.7,RU
91-321-8895,Dicky Van der Son,Nizhnyaya Omka,Russia,993-0808,RU
80-325-0206,Kali Avis,Rodotópi,Greece,694798338,GR
90-508-0061,Zebedee Spafford,Pasirmukti,Indonesia,695245302,ID
29-310-6052,Alexandr McGill,Miliangju,China,987-1129,CN
39-459-6791,Lulu Hastin,Sandaoba,China,1128 01,CN
85-700-6393,Ardenia Lobb,Muzhijie,China,850699205,CN
03-215-3959,Cissy Blondelle,Zhukovskiy,Russia,851246570,RU
00-689-5519,Jill O'Sirin,Shiogama,Japan,3810-1537,JP
64-198-0112,Tommi Durham,Kertorejo,Indonesia,693546,ID
80-658-1730,Adham Heyns,Bila Tserkva,Ukraine,649-7103,UA
35-344-7124,Shandeigh Andreas,Silveiros,Portugal,34396,PT
35-109-7817,Ram Chaudhry,Lüderitz,Namibia,649-7103,NA
13-027-0249,Mattie Winyard,Baitian,China,354492,CN
58-341-8825,Forester Buxcey,Biguaçu,Brazil,1128 01,BR
57-489-1320,Crysta Garratty,Tambong,Philippines,-372479392.7,PH
99-534-0752,Waylan Grieve,Lang,China,-372639440.7,CN
46-708-9429,Ermina Kitter,Dongzaogang,China,-372799488.7,CN
55-267-3235,Raymond Cranage,Tebluru,Indonesia,993-0809,ID
30-073-5505,Kore Smurfit,Gedangan,Indonesia,695692266,ID
14-968-9727,Desdemona Dobbinson,Zaozerne,Ukraine,696139230,UA
02-063-5381,Elora Eliesco,Chişinău,Moldova,987-1130,MD
97-687-5761,Annaliese Cowill,Matagalpa,Nicaragua,1129 01,NI
90-627-6303,Nadean Elves,Pardubice,Czech Republic,851793935,CZ
47-900-5071,Burgess Hancill,Mananjary,Madagascar,852341300,MG
32-475-1071,Alvan Winspare,Bayanaūyl,Kazakhstan,3810-1538,KZ
97-708-6756,Ethelbert Cordeux,Kittilä,Finland,693547,FI
32-836-5069,Gilberta Sabberton,El Rincón,Panama,649-7104,PA
33-715-4955,Reginauld Kelemen,Paris 01,France,34397,FR
